,STOCKS,BONDS,COMMODITIES,REAL-ESTATE,MMF,final_equity_return,max_drawdown,sharpe_ratio,volatility,final_equity_return_norm,max_drawdown_norm,sharpe_ratio_norm,volatility_norm,total_metric_growth,total_metric_balanced,total_metric_income
6905,25,5,5,25,40,145.63423501344016,-56.09032399906806,0.3838256043558444,0.20586999686743906,0.26135443980495887,-0.7649078277178769,0.23081881046480468,0.8831875339146918,0.16349128321947598,0.10759782544231103,-0.012867041535020995
6906,25,5,5,30,35,155.99017331197697,-57.2020826350296,0.37510382423547817,0.21258012127868192,0.4654302013198901,-0.8567454474689578,0.13274611037849662,1.0215413676441618,0.25617815244571146,0.14016675636505996,-0.014220594868854353
6907,25,5,5,35,30,165.68186742587534,-58.155832900298364,0.3677583136667836,0.21850762040589763,0.6564162616504189,-0.9355306723963905,0.05014897481184796,1.143758509744286,0.34510498898507,0.17456754925694384,-0.012601220395073276
6908,25,5,5,40,25,174.6017288444063,-58.98223233684119,0.3615118127095023,0.22376563745592265,0.8321924645514688,-1.0037959907494953,-0.020090266090565575,1.2521718225387557,0.42833558592664606,0.20869375356529263,-0.009274247428075422
6909,25,5,5,45,20,182.64783239140252,-59.704680733412054,0.3561485124319783,0.22845204933273255,0.9907502563464665,-1.0634743588663933,-0.08039829178387253,1.3487993975067547,0.5041917685544985,0.24080825557430469,-0.005194526891996509
6910,25,5,5,50,15,189.72581836612778,-60.34129149175297,0.3515014575953469,0.23264946161652153,1.1302301698168034,-1.1160620472933829,-0.13265244277001811,1.4353444517582619,0.571221242927057,0.2694742401835244,-0.0010961775501110438
6911,25,5,5,55,10,195.75070363017,-60.90627291856682,0.34744103748092486,0.23642693059318245,1.2489575137672035,-1.1627327433993575,-0.1783101363383586,1.513230833989791,0.6281777771933658,0.29350311681920327,0.002448335246753419
6912,25,5,5,60,5,200.64855386336183,-61.41090811714969,0.34386586507486055,0.2398420562920055,1.3454753267659474,-1.204418496027114,-0.21851142624683045,1.583646180135763,0.6740109880814142,0.3119182839898444,0.004989394050323781
6913,25,5,5,65,0,204.35797168511561,-61.86721545870976,0.3406958921167055,0.24294295407249156,1.4185737022997624,-1.2421120913528445,-0.254156421066282,1.6475825648642821,0.7078256948351145,0.32388188664757744,0.00607689069165257
6914,25,5,10,0,60,90.31287203820935,-47.73169816973921,0.4237046299395948,0.15725522460406147,-0.8288171073555023,-0.07443754421829867,0.6792414560525649,-0.11918436059949394,-0.34308518552770756,-0.07915742285963721,-0.006604527362230203
