DateTime,Open,High,Low,Close,Volume
2024-01-22 15:00:00,1.08925,1.08954,1.08797,1.08917,14288
2024-01-22 16:00:00,1.08917,1.08964,1.0885,1.08897,13293
2024-01-22 17:00:00,1.08897,1.08983,1.08824,1.08853,13615
2024-01-22 18:00:00,1.08853,1.08945,1.08816,1.08939,8827
2024-01-22 19:00:00,1.08939,1.09,1.08903,1.08961,8180
2024-01-22 20:00:00,1.08961,1.08965,1.08837,1.08899,9218
2024-01-22 21:00:00,1.08899,1.0891,1.08801,1.08848,8130
2024-01-22 22:00:00,1.08848,1.08856,1.08801,1.08833,4669
2024-01-22 23:00:00,1.08834,1.08843,1.08807,1.0882,1917
2024-01-23 00:00:00,1.08816,1.08845,1.08784,1.08816,7906
2024-01-23 01:00:00,1.08816,1.08823,1.08766,1.08773,5072
2024-01-23 02:00:00,1.08773,1.0884,1.08756,1.0883,2642
2024-01-23 03:00:00,1.08829,1.08886,1.08765,1.08883,4315
2024-01-23 04:00:00,1.08883,1.0894,1.08847,1.08873,7566
2024-01-23 05:00:00,1.08874,1.0895,1.08851,1.08927,6424
2024-01-23 06:00:00,1.08925,1.08987,1.08914,1.08983,3316
2024-01-23 07:00:00,1.08983,1.0908,1.08966,1.09068,5168
2024-01-23 08:00:00,1.09068,1.09142,1.09013,1.0914,9276
2024-01-23 09:00:00,1.0914,1.09162,1.09038,1.09083,11968
2024-01-23 10:00:00,1.09083,1.09107,1.08924,1.0895,9546
2024-01-23 11:00:00,1.08952,1.08952,1.08836,1.08875,8761
2024-01-23 12:00:00,1.08875,1.08883,1.08673,1.08695,8397
2024-01-23 13:00:00,1.08696,1.08722,1.08601,1.08664,7623
2024-01-23 14:00:00,1.08665,1.08734,1.08602,1.08636,11179
2024-01-23 15:00:00,1.08637,1.08761,1.08637,1.08742,12375
2024-01-23 16:00:00,1.08742,1.08742,1.08483,1.08528,17065
2024-01-23 17:00:00,1.08528,1.08583,1.08215,1.08311,19039
2024-01-23 18:00:00,1.08311,1.08396,1.08254,1.08283,14609
2024-01-23 19:00:00,1.08282,1.08357,1.08241,1.08315,11226
2024-01-23 20:00:00,1.08314,1.08394,1.08302,1.08371,9203
2024-01-23 21:00:00,1.08371,1.08478,1.08357,1.08452,7080
2024-01-23 22:00:00,1.08452,1.085,1.08434,1.0849,5058
2024-01-23 23:00:00,1.08491,1.08555,1.08474,1.08542,3008
2024-01-24 00:00:00,1.08547,1.08547,1.0841,1.08533,2593
2024-01-24 01:00:00,1.08534,1.08593,1.08531,1.08572,1575
2024-01-24 02:00:00,1.08572,1.086,1.08549,1.08559,2773
2024-01-24 03:00:00,1.08558,1.08593,1.08512,1.08579,4756
2024-01-24 04:00:00,1.08578,1.08583,1.0853,1.08569,3489
2024-01-24 05:00:00,1.08569,1.08615,1.08565,1.08589,3056
2024-01-24 06:00:00,1.08589,1.08662,1.08578,1.08641,2894
2024-01-24 07:00:00,1.08641,1.08644,1.0859,1.08616,3864
2024-01-24 08:00:00,1.08617,1.08666,1.08605,1.08633,5073
2024-01-24 09:00:00,1.08632,1.08795,1.08602,1.08734,9325
2024-01-24 10:00:00,1.08735,1.08804,1.08626,1.087,13059
2024-01-24 11:00:00,1.087,1.09078,1.08697,1.09028,12347
2024-01-24 12:00:00,1.09027,1.09049,1.08931,1.08979,8346
2024-01-24 13:00:00,1.08979,1.09016,1.0891,1.08927,6817
2024-01-24 14:00:00,1.08928,1.08994,1.08873,1.0895,9788
2024-01-24 15:00:00,1.08948,1.09274,1.08936,1.09249,16867
2024-01-24 16:00:00,1.09249,1.09325,1.09015,1.09035,24692
2024-01-24 17:00:00,1.09036,1.09077,1.0893,1.09006,22158
2024-01-24 18:00:00,1.09007,1.09055,1.08903,1.09005,16603
2024-01-24 19:00:00,1.09004,1.09088,1.08952,1.09052,9583
2024-01-24 20:00:00,1.09053,1.09061,1.08902,1.08927,13352
2024-01-24 21:00:00,1.08926,1.08933,1.08812,1.08884,9708
2024-01-24 22:00:00,1.08885,1.08906,1.0879,1.08794,7386
2024-01-24 23:00:00,1.08793,1.08851,1.08769,1.0884,2591
2024-01-25 00:00:00,1.0884,1.08863,1.08793,1.08854,1512
